Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,NewOrderID,NewCustomerID
CA-2017-116855,2017-12-17,2017-12-21,Standard Class,AI-10855,CA-2017-116855-0,AI-10855-2
CA-2017-115602,2017-12-18,2017-12-24,Standard Class,DJ-13630,CA-2017-115602-0,DJ-13630-0
CA-2015-112767,2015-08-02,2015-08-06,Standard Class,DK-12985,CA-2015-112767-0,DK-12985-0
CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,CA-2015-134894-0,DK-12985-1
CA-2017-140627,2017-12-23,2017-12-27,Standard Class,DK-12985,CA-2017-140627-0,DK-12985-2
CA-2015-118423,2015-03-24,2015-03-27,First Class,DP-13390,CA-2015-118423-0,DP-13390-0
US-2017-163300,2017-09-15,2017-09-21,Standard Class,ES-14020,US-2017-163300-0,ES-14020-0
CA-2017-103499,2017-11-20,2017-11-24,Standard Class,ES-14020,CA-2017-103499-0,ES-14020-1
US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,US-2015-163433-0,MP-17965-0
US-2015-149629,2015-07-17,2015-07-20,Second Class,MP-17965,US-2015-149629-0,MP-17965-1
CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,CA-2016-142335-0,MP-17965-2
CA-2017-125388,2017-10-19,2017-10-23,Standard Class,MP-17965,CA-2017-125388-0,MP-17965-3
CA-2016-157336,2016-12-01,2016-12-05,Second Class,SJ-20500,CA-2016-157336-0,SJ-20500-0
US-2015-108966,2015-10-11,2015-10-18,Standard Class,SO-20335,US-2015-108966-0,SO-20335-0
CA-2015-161718,2015-12-04,2015-12-10,Standard Class,SO-20335,CA-2015-161718-0,SO-20335-1
CA-2017-101700,2017-04-23,2017-04-26,First Class,SO-20335,CA-2017-101700-0,SO-20335-2
CA-2017-147228,2017-09-09,2017-09-14,Standard Class,SO-20335,CA-2017-147228-0,SO-20335-3
CA-2017-166926,2017-12-01,2017-12-08,Standard Class,SO-20335,CA-2017-166926-0,SO-20335-4
CA-2014-119375,2014-11-17,2014-11-22,Standard Class,YC-21895,CA-2014-119375-0,YC-21895-0
CA-2014-147298,2014-04-26,2014-05-03,Standard Class,AG-10300,CA-2014-147298-0,AG-10300-0
CA-2016-143749,2016-12-05,2016-12-07,First Class,AG-10300,CA-2016-143749-0,AG-10300-1
CA-2014-149020,2014-01-10,2014-01-15,Standard Class,AJ-10780,CA-2014-149020-0,AJ-10780-0
CA-2014-108609,2014-10-31,2014-11-02,Second Class,AJ-10780,CA-2014-108609-0,AJ-10780-1
US-2017-133361,2017-05-14,2017-05-17,First Class,AJ-10780,US-2017-133361-0,AJ-10780-2
CA-2016-145919,2016-12-18,2016-12-23,Standard Class,HG-14965,CA-2016-145919-0,HG-14965-0
CA-2015-156482,2015-02-06,2015-02-13,Standard Class,IL-15100,CA-2015-156482-0,IL-15100-0
CA-2017-143063,2017-08-10,2017-08-15,Standard Class,IL-15100,CA-2017-143063-0,IL-15100-1
CA-2015-112116,2015-03-16,2015-03-18,Second Class,JE-15475,CA-2015-112116-0,JE-15475-0
CA-2016-152632,2016-10-27,2016-11-02,Standard Class,JE-15475,CA-2016-152632-0,JE-15475-1
CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,CA-2016-133795-0,JE-15475-2
US-2016-143819,2016-03-01,2016-03-05,Standard Class,KD-16270,US-2016-143819-0,KD-16270-0
CA-2016-130407,2016-09-02,2016-09-06,Standard Class,KD-16270,CA-2016-130407-0,KD-16270-1
CA-2014-159814,2014-06-24,2014-06-28,Standard Class,LP-17080,CA-2014-159814-0,LP-17080-0
CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,CA-2016-116722-0,LP-17080-1
CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,CA-2017-118731-0,LP-17080-2
CA-2015-161711,2015-11-28,2015-12-03,Standard Class,MC-17425,CA-2015-161711-0,MC-17425-0
US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,US-2016-168095-0,MC-17425-1
CA-2016-130050,2016-07-16,2016-07-18,Second Class,MC-17425,CA-2016-130050-0,MC-17425-2
CA-2015-141768,2015-05-25,2015-05-27,Second Class,NP-18685,CA-2015-141768-0,NP-18685-0
CA-2014-106229,2014-06-07,2014-06-11,Second Class,NR-18550,CA-2014-106229-0,NR-18550-0
CA-2016-109400,2016-05-02,2016-05-06,Standard Class,NR-18550,CA-2016-109400-0,NR-18550-1
CA-2016-152688,2016-10-17,2016-10-20,First Class,NR-18550,CA-2016-152688-0,NR-18550-2
CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,CA-2017-140872-0,NR-18550-3
CA-2015-143077,2015-09-17,2015-09-21,Standard Class,SF-20965,CA-2015-143077-0,SF-20965-0
CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,CA-2015-138009-0,SF-20965-1
CA-2016-146913,2016-10-31,2016-11-05,Standard Class,SF-20965,CA-2016-146913-0,SF-20965-2
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,CA-2014-102652-0,AY-10555-0
CA-2017-137428,2017-12-16,2017-12-21,Second Class,AY-10555,CA-2017-137428-0,AY-10555-1
US-2014-147627,2014-01-20,2014-01-26,Standard Class,HL-15040,US-2014-147627-0,HL-15040-0
CA-2014-127159,2014-05-12,2014-05-15,First Class,HL-15040,CA-2014-127159-0,HL-15040-1
CA-2014-116673,2014-12-15,2014-12-19,Second Class,JO-15280,CA-2014-116673-0,JO-15280-0
CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,CA-2015-130890-0,JO-15280-1
CA-2014-153913,2014-12-16,2014-12-20,Second Class,KB-16585,CA-2014-153913-0,KB-16585-0
CA-2016-116547,2016-01-10,2016-01-17,Standard Class,KB-16585,CA-2016-116547-0,KB-16585-1
CA-2014-124247,2014-12-16,2014-12-21,Standard Class,SH-20635,CA-2014-124247-0,SH-20635-0
CA-2015-166975,2015-11-26,2015-11-30,Standard Class,SH-20635,CA-2015-166975-0,SH-20635-1
CA-2015-154970,2015-01-05,2015-01-10,Standard Class,SR-20740,CA-2015-154970-0,SR-20740-0
CA-2016-146934,2016-05-22,2016-05-27,Standard Class,AF-10870,CA-2016-146934-0,AF-10870-0
US-2017-139969,2017-11-19,2017-11-26,Standard Class,AF-10870,US-2017-139969-0,AF-10870-1
CA-2016-157686,2016-10-01,2016-10-02,First Class,BD-11620,CA-2016-157686-0,BD-11620-0
CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,CA-2017-130211-0,BD-11620-1
CA-2016-154767,2016-06-28,2016-06-30,Second Class,BP-11155,CA-2016-154767-0,BP-11155-0
CA-2017-128629,2017-07-10,2017-07-14,Second Class,BP-11155,CA-2017-128629-0,BP-11155-1
CA-2014-114314,2014-10-11,2014-10-15,Standard Class,DB-13555,CA-2014-114314-0,DB-13555-0
CA-2017-104885,2017-03-02,2017-03-08,Standard Class,DB-13555,CA-2017-104885-0,DB-13555-1
US-2017-133200,2017-05-06,2017-05-11,Standard Class,DB-13555,US-2017-133200-0,DB-13555-2
CA-2015-168480,2015-09-21,2015-09-27,Standard Class,DM-12955,CA-2015-168480-0,DM-12955-0
CA-2016-163153,2016-03-21,2016-03-25,Standard Class,DM-12955,CA-2016-163153-0,DM-12955-1
US-2014-117163,2014-01-27,2014-02-02,Standard Class,EJ-13720,US-2014-117163-0,EJ-13720-0
CA-2014-108273,2014-12-16,2014-12-21,Standard Class,EJ-13720,CA-2014-108273-0,EJ-13720-1
CA-2017-123085,2017-03-03,2017-03-08,Standard Class,EJ-13720,CA-2017-123085-0,EJ-13720-2
CA-2014-129189,2014-07-21,2014-07-25,Standard Class,HM-14860,CA-2014-129189-0,HM-14860-0
CA-2015-118871,2015-12-04,2015-12-09,Second Class,HM-14860,CA-2015-118871-0,HM-14860-1
US-2015-128587,2015-12-24,2015-12-30,Standard Class,HM-14860,US-2015-128587-0,HM-14860-2
CA-2016-100510,2016-05-12,2016-05-17,Standard Class,HM-14860,CA-2016-100510-0,HM-14860-3
US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,US-2016-110170-0,HM-14860-4
CA-2017-127117,2017-04-14,2017-04-19,Standard Class,HM-14860,CA-2017-127117-0,HM-14860-5
CA-2017-129805,2017-12-28,2018-01-02,Standard Class,HM-14860,CA-2017-129805-0,HM-14860-6
US-2014-109162,2014-06-08,2014-06-12,Standard Class,KE-16420,US-2014-109162-0,KE-16420-0
CA-2017-113873,2017-11-13,2017-11-19,Standard Class,KE-16420,CA-2017-113873-0,KE-16420-1
CA-2017-147550,2017-12-04,2017-12-05,First Class,KE-16420,CA-2017-147550-0,KE-16420-2
US-2015-130519,2015-09-15,2015-09-15,Same Day,NG-18355,US-2015-130519-0,NG-18355-0
CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,CA-2017-117947-0,NG-18355-1
CA-2014-159835,2014-11-17,2014-11-24,Standard Class,RB-19330,CA-2014-159835-0,RB-19330-0
CA-2015-131597,2015-09-14,2015-09-18,Standard Class,SP-20620,CA-2015-131597-0,SP-20620-0
CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,CA-2016-131289-0,SP-20620-1
US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,US-2017-118087-0,SP-20620-2
CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,CA-2017-112844-0,SP-20620-3
CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,CA-2014-166884-0,CK-12205-0
CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,CA-2014-131541-0,CK-12205-1
US-2015-144771,2015-10-02,2015-10-04,First Class,CK-12205,US-2015-144771-0,CK-12205-2
CA-2016-140018,2016-11-21,2016-11-26,Standard Class,CK-12205,CA-2016-140018-0,CK-12205-3
CA-2016-120530,2016-04-07,2016-04-12,Standard Class,Dl-13600,CA-2016-120530-0,Dl-13600-0
CA-2017-114552,2017-09-02,2017-09-08,Standard Class,Dl-13600,CA-2017-114552-0,Dl-13600-1
CA-2015-109862,2015-10-25,2015-10-30,Standard Class,HK-14890,CA-2015-109862-0,HK-14890-0
CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,CA-2015-150875-0,HK-14890-1
CA-2016-165484,2016-10-23,2016-10-29,Standard Class,HK-14890,CA-2016-165484-0,HK-14890-2
CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,CA-2017-126382-0,HK-14890-3
CA-2014-155887,2014-05-12,2014-05-17,Standard Class,KT-16480,CA-2014-155887-0,KT-16480-0
CA-2016-146206,2016-09-10,2016-09-14,Second Class,KT-16480,CA-2016-146206-0,KT-16480-1
CA-2017-142461,2017-05-30,2017-06-03,Second Class,KT-16480,CA-2017-142461-0,KT-16480-2
CA-2014-149244,2014-11-04,2014-11-08,Standard Class,MS-17530,CA-2014-149244-0,MS-17530-0
CA-2015-108119,2015-11-01,2015-11-08,Standard Class,MS-17530,CA-2015-108119-0,MS-17530-1
CA-2016-169887,2016-10-22,2016-10-22,Same Day,MS-17530,CA-2016-169887-0,MS-17530-2
CA-2016-104157,2016-07-25,2016-07-29,Standard Class,MT-17815,CA-2016-104157-0,MT-17815-0
US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,US-2016-124163-0,SC-20695-0
CA-2017-103443,2017-12-17,2017-12-23,Standard Class,AT-10735,CA-2017-103443-0,AT-10735-0
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,CA-2014-139892-0,BM-11140-0
CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,CA-2016-106278-0,BM-11140-1
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,CA-2016-126004-0,BM-11140-2
CA-2017-126067,2017-08-28,2017-09-03,Standard Class,KN-16705,CA-2017-126067-0,KN-16705-0
CA-2014-169019,2014-07-26,2014-07-30,Standard Class,LF-17185,CA-2014-169019-0,LF-17185-0
CA-2014-110030,2014-12-06,2014-12-08,Second Class,LF-17185,CA-2014-110030-0,LF-17185-1
CA-2015-109512,2015-03-05,2015-03-05,Same Day,LF-17185,CA-2015-109512-0,LF-17185-2
CA-2017-148264,2017-12-08,2017-12-09,First Class,LF-17185,CA-2017-148264-0,LF-17185-3
CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,CA-2015-129896-0,PF-19120-0
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,US-2015-126977-0,PF-19120-1
CA-2016-158841,2016-02-02,2016-02-04,Second Class,SE-20110,CA-2016-158841-0,SE-20110-0
US-2016-115455,2016-09-08,2016-09-14,Standard Class,SE-20110,US-2016-115455-0,SE-20110-1
CA-2014-153976,2014-10-03,2014-10-08,Second Class,BP-11290,CA-2014-153976-0,BP-11290-0
CA-2016-142398,2016-04-12,2016-04-16,Standard Class,BP-11290,CA-2016-142398-0,BP-11290-1
CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,CA-2016-150483-0,BP-11290-2
CA-2016-142895,2016-07-21,2016-07-26,Standard Class,BP-11290,CA-2016-142895-0,BP-11290-3
CA-2017-137505,2017-11-24,2017-11-24,Same Day,BP-11290,CA-2017-137505-0,BP-11290-4
CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,CA-2015-122756-0,DK-13225-0
CA-2016-127138,2016-03-12,2016-03-15,Second Class,DK-13225,CA-2016-127138-0,DK-13225-1
CA-2016-130288,2016-11-26,2016-11-30,Second Class,DK-13225,CA-2016-130288-0,DK-13225-2
CA-2014-144666,2014-11-09,2014-11-11,Second Class,JP-15520,CA-2014-144666-0,JP-15520-0
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,CA-2017-117324-0,JP-15520-1
CA-2016-120355,2016-09-18,2016-09-25,Standard Class,MM-17260,CA-2016-120355-0,MM-17260-0
CA-2017-138156,2017-02-11,2017-02-14,First Class,MM-17260,CA-2017-138156-0,MM-17260-1
CA-2017-166142,2017-07-15,2017-07-19,Standard Class,MM-17260,CA-2017-166142-0,MM-17260-2
CA-2015-110891,2015-11-20,2015-11-24,Standard Class,PO-19195,CA-2015-110891-0,PO-19195-0
US-2014-120740,2014-04-15,2014-04-15,Same Day,PS-18970,US-2014-120740-0,PS-18970-0
US-2015-164175,2015-04-30,2015-05-05,Standard Class,PS-18970,US-2015-164175-0,PS-18970-1
CA-2015-135727,2015-05-11,2015-05-16,Second Class,PS-18970,CA-2015-135727-0,PS-18970-2
CA-2017-111591,2017-03-21,2017-03-25,Standard Class,PS-18970,CA-2017-111591-0,PS-18970-3
CA-2017-163818,2017-10-04,2017-10-08,Standard Class,PS-18970,CA-2017-163818-0,PS-18970-4
CA-2014-169803,2014-04-06,2014-04-12,Standard Class,SC-20260,CA-2014-169803-0,SC-20260-0
US-2014-127635,2014-09-14,2014-09-18,Second Class,SC-20260,US-2014-127635-0,SC-20260-1
CA-2015-111514,2015-08-31,2015-09-02,First Class,SC-20260,CA-2015-111514-0,SC-20260-2
CA-2015-151680,2015-11-19,2015-11-21,Second Class,TC-21475,CA-2015-151680-0,TC-21475-0
US-2016-141880,2016-08-22,2016-08-23,First Class,TC-21475,US-2016-141880-0,TC-21475-1
CA-2017-121419,2017-04-02,2017-04-04,First Class,TC-21475,CA-2017-121419-0,TC-21475-2
CA-2014-125829,2014-11-04,2014-11-11,Standard Class,WB-21850,CA-2014-125829-0,WB-21850-0
CA-2014-141607,2014-12-12,2014-12-17,Standard Class,WB-21850,CA-2014-141607-0,WB-21850-1
CA-2016-126627,2016-10-10,2016-10-12,First Class,WB-21850,CA-2016-126627-0,WB-21850-2
CA-2016-165330,2016-12-11,2016-12-11,Same Day,WB-21850,CA-2016-165330-0,WB-21850-3
US-2017-110149,2017-12-10,2017-12-13,First Class,WB-21850,US-2017-110149-0,WB-21850-4
CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,CA-2014-106810-0,AJ-10795-0
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,CA-2014-110786-0,AJ-10795-1
CA-2016-138079,2016-01-22,2016-01-28,Standard Class,AJ-10795,CA-2016-138079-0,AJ-10795-2
CA-2016-123946,2016-09-12,2016-09-17,Standard Class,AJ-10795,CA-2016-123946-0,AJ-10795-3
CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,CA-2017-142342-0,AJ-10795-4
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,US-2014-140452-0,BK-11260-0
CA-2016-130799,2016-11-11,2016-11-16,Second Class,BK-11260,CA-2016-130799-0,BK-11260-1
CA-2015-145457,2015-03-24,2015-03-27,Second Class,CP-12085,CA-2015-145457-0,CP-12085-0
CA-2015-113215,2015-09-03,2015-09-08,Standard Class,CP-12085,CA-2015-113215-0,CP-12085-1
US-2017-167402,2017-01-13,2017-01-18,Second Class,CP-12085,US-2017-167402-0,CP-12085-2
CA-2017-132430,2017-10-09,2017-10-11,First Class,CP-12085,CA-2017-132430-0,CP-12085-3
CA-2015-126186,2015-09-11,2015-09-12,First Class,GB-14530,CA-2015-126186-0,GB-14530-0
CA-2015-167745,2015-09-18,2015-09-23,Standard Class,GB-14530,CA-2015-167745-0,GB-14530-1
CA-2015-131422,2015-11-05,2015-11-09,Standard Class,GB-14530,CA-2015-131422-0,GB-14530-2
CA-2016-164672,2016-05-08,2016-05-13,Second Class,GB-14530,CA-2016-164672-0,GB-14530-3
CA-2016-149314,2016-07-02,2016-07-07,Second Class,GB-14530,CA-2016-149314-0,GB-14530-4
CA-2016-159912,2016-08-29,2016-09-03,Standard Class,GB-14530,CA-2016-159912-0,GB-14530-5
CA-2017-129028,2017-04-01,2017-04-03,First Class,GB-14530,CA-2017-129028-0,GB-14530-6
CA-2014-157924,2014-10-11,2014-10-13,First Class,HA-14920,CA-2014-157924-0,HA-14920-0
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,CA-2015-155334-0,HA-14920-1
CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,CA-2016-154018-0,HA-14920-2
US-2014-106334,2014-12-27,2015-01-02,Standard Class,JF-15490,US-2014-106334-0,JF-15490-0
CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,CA-2015-133445-0,JF-15490-1
CA-2015-141740,2015-11-01,2015-11-05,Standard Class,JF-15490,CA-2015-141740-0,JF-15490-2
CA-2016-123512,2016-06-17,2016-06-19,First Class,MV-18190,CA-2016-123512-0,MV-18190-0
CA-2014-169775,2014-08-29,2014-09-02,Second Class,RA-19945,CA-2014-169775-0,RA-19945-0
CA-2017-152583,2017-10-30,2017-10-30,Same Day,RA-19945,CA-2017-152583-0,RA-19945-1
CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,CA-2015-121720-0,JE-15610-0
CA-2017-119494,2017-11-09,2017-11-13,Standard Class,JE-15610,CA-2017-119494-0,JE-15610-1
US-2014-166310,2014-09-21,2014-09-23,First Class,JS-15940,US-2014-166310-0,JS-15940-0
US-2015-101399,2015-01-17,2015-01-24,Standard Class,JS-15940,US-2015-101399-0,JS-15940-1
CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,CA-2016-124016-0,JS-15940-2
CA-2016-112830,2016-06-06,2016-06-10,Standard Class,LP-17095,CA-2016-112830-0,LP-17095-0
CA-2017-121790,2017-01-30,2017-02-06,Standard Class,LP-17095,CA-2017-121790-0,LP-17095-1
US-2015-139759,2015-08-25,2015-08-30,Standard Class,NL-18310,US-2015-139759-0,NL-18310-0
US-2017-163790,2017-11-02,2017-11-04,Second Class,NL-18310,US-2017-163790-0,NL-18310-1
CA-2015-125185,2015-03-05,2015-03-07,Second Class,AH-10195,CA-2015-125185-0,AH-10195-0
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,CA-2014-131926-0,DW-13480-0
CA-2016-164399,2016-11-12,2016-11-15,First Class,DW-13480,CA-2016-164399-0,DW-13480-1
CA-2015-104129,2015-02-27,2015-03-02,Standard Class,ES-14080,CA-2015-104129-0,ES-14080-0
CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,CA-2016-134936-0,ES-14080-1
CA-2016-137393,2016-05-06,2016-05-10,Standard Class,GM-14500,CA-2016-137393-0,GM-14500-0
US-2017-123834,2017-07-21,2017-07-25,Standard Class,GM-14500,US-2017-123834-0,GM-14500-1
CA-2015-102778,2015-11-21,2015-11-24,First Class,JH-15820,CA-2015-102778-0,JH-15820-0
CA-2014-112837,2014-09-11,2014-09-16,Standard Class,LW-17125,CA-2014-112837-0,LW-17125-0
CA-2016-157280,2016-11-05,2016-11-07,First Class,LW-17125,CA-2016-157280-0,LW-17125-1
CA-2016-136434,2016-12-01,2016-12-07,Standard Class,RD-19480,CA-2016-136434-0,RD-19480-0
US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,US-2017-116652-0,RD-19480-1
US-2015-127040,2015-12-06,2015-12-10,Standard Class,SG-20605,US-2015-127040-0,SG-20605-0
CA-2015-156734,2015-06-18,2015-06-20,First Class,BV-11245,CA-2015-156734-0,BV-11245-0
US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,US-2016-168410-0,BV-11245-1
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,CA-2017-104220-0,BV-11245-2
CA-2017-165386,2017-08-03,2017-08-04,First Class,CM-12190,CA-2017-165386-0,CM-12190-0
CA-2017-146164,2017-12-22,2017-12-26,Standard Class,CM-12190,CA-2017-146164-0,CM-12190-1
CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,CA-2016-138520-0,JL-15505-0
CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,CA-2017-156776-0,JL-15505-1
CA-2015-138534,2015-07-17,2015-07-19,Second Class,JM-15535,CA-2015-138534-0,JM-15535-0
CA-2016-108735,2016-04-17,2016-04-21,Standard Class,JM-15535,CA-2016-108735-0,JM-15535-1
CA-2016-157259,2016-12-24,2016-12-28,Standard Class,JM-15535,CA-2016-157259-0,JM-15535-2
CA-2017-103611,2017-09-12,2017-09-15,First Class,JM-15535,CA-2017-103611-0,JM-15535-3
CA-2014-143903,2014-07-20,2014-07-24,Standard Class,KM-16375,CA-2014-143903-0,KM-16375-0
CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,CA-2014-133592-0,KM-16375-1
CA-2017-135937,2017-02-20,2017-02-27,Standard Class,KM-16375,CA-2017-135937-0,KM-16375-2
CA-2014-109232,2014-01-13,2014-01-16,Second Class,ND-18370,CA-2014-109232-0,ND-18370-0
CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,CA-2015-114069-0,ND-18370-1
CA-2014-138317,2014-06-21,2014-06-25,Standard Class,NW-18400,CA-2014-138317-0,NW-18400-0
US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,US-2015-160857-0,NW-18400-1
CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,CA-2015-102582-0,NW-18400-2
CA-2015-115511,2015-11-21,2015-11-25,Standard Class,NW-18400,CA-2015-115511-0,NW-18400-3
CA-2017-131695,2017-06-30,2017-07-06,Standard Class,RA-19285,CA-2017-131695-0,RA-19285-0
CA-2017-127313,2017-12-01,2017-12-04,First Class,RA-19285,CA-2017-127313-0,RA-19285-1
CA-2017-161480,2017-12-25,2017-12-29,Standard Class,RA-19285,CA-2017-161480-0,RA-19285-2
US-2014-112872,2014-12-06,2014-12-11,Second Class,RC-19960,US-2014-112872-0,RC-19960-0
CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,CA-2017-112774-0,RC-19960-1
CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,CA-2015-122266-0,SA-20830-0
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,CA-2015-115938-0,SA-20830-1
CA-2016-167507,2016-12-22,2016-12-28,Standard Class,SA-20830,CA-2016-167507-0,SA-20830-2
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,CA-2017-124436-0,SA-20830-3
CA-2017-107244,2017-09-07,2017-09-11,Standard Class,AG-10390,CA-2017-107244-0,AG-10390-0
CA-2016-133697,2016-10-20,2016-10-24,Second Class,CM-12445,CA-2016-133697-0,CM-12445-0
CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,CA-2014-166086-0,CT-11995-0
CA-2014-138681,2014-12-20,2014-12-22,First Class,CT-11995,CA-2014-138681-0,CT-11995-1
CA-2017-162481,2017-09-25,2017-09-29,Standard Class,CT-11995,CA-2017-162481-0,CT-11995-2
CA-2015-161998,2015-05-01,2015-05-05,Standard Class,DB-13120,CA-2015-161998-0,DB-13120-0
CA-2015-101889,2015-12-27,2015-12-31,Standard Class,DB-13120,CA-2015-101889-0,DB-13120-1
CA-2017-149720,2017-06-04,2017-06-07,Second Class,EM-14065,CA-2017-149720-0,EM-14065-0
CA-2015-153073,2015-11-13,2015-11-13,Same Day,HA-14905,CA-2015-153073-0,HA-14905-0
CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,CA-2015-134075-0,HA-14905-1
CA-2017-130141,2017-10-22,2017-10-24,Second Class,HA-14905,CA-2017-130141-0,HA-14905-2
CA-2014-104283,2014-06-27,2014-07-01,Standard Class,LM-17065,CA-2014-104283-0,LM-17065-0
CA-2016-169922,2016-06-11,2016-06-17,Standard Class,MZ-17515,CA-2016-169922-0,MZ-17515-0
CA-2014-151967,2014-10-22,2014-10-26,Standard Class,NB-18580,CA-2014-151967-0,NB-18580-0
US-2016-152415,2016-09-17,2016-09-22,Standard Class,PO-18865,US-2016-152415-0,PO-18865-0
CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,CA-2017-140088-0,PO-18865-1
CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,CA-2017-143259-0,PO-18865-2
CA-2016-107328,2016-08-08,2016-08-15,Standard Class,CA-12055,CA-2016-107328-0,CA-12055-0
US-2016-159415,2016-04-17,2016-04-22,Standard Class,CS-12175,US-2016-159415-0,CS-12175-0
CA-2017-117632,2017-05-12,2017-05-18,Standard Class,CS-12175,CA-2017-117632-0,CS-12175-1
CA-2014-121769,2014-04-08,2014-04-12,Standard Class,JS-15880,CA-2014-121769-0,JS-15880-0
US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,US-2015-126214-0,JS-15880-1
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,CA-2016-162082-0,JS-15880-2
CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,CA-2014-132451-0,KF-16285-0
CA-2017-149559,2017-09-11,2017-09-12,Same Day,KF-16285,CA-2017-149559-0,KF-16285-1
CA-2014-164721,2014-11-25,2014-11-27,Second Class,LW-16825,CA-2014-164721-0,LW-16825-0
CA-2016-109827,2016-12-25,2017-01-01,Standard Class,LW-16825,CA-2016-109827-0,LW-16825-1
CA-2016-129868,2016-12-26,2016-12-31,Standard Class,MC-18130,CA-2016-129868-0,MC-18130-0
CA-2014-150301,2014-07-08,2014-07-10,First Class,MH-18025,CA-2014-150301-0,MH-18025-0
CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,CA-2015-148635-0,MH-18025-1
CA-2017-103212,2017-10-13,2017-10-14,First Class,MH-18025,CA-2017-103212-0,MH-18025-2
CA-2017-115448,2017-11-11,2017-11-14,First Class,MH-18025,CA-2017-115448-0,MH-18025-3
CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,CA-2014-103849-0,PG-18895-0
CA-2016-147578,2016-04-22,2016-04-26,Second Class,PG-18895,CA-2016-147578-0,PG-18895-1
