Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2017-115070,FUR-FU-10003829,12.32,5,0.2,1.848
CA-2017-140186,FUR-CH-10002961,72.784,1,0.2,0.0
CA-2017-140186,FUR-FU-10004848,51.75,1,0.0,15.525
CA-2014-124856,FUR-FU-10000521,117.36,4,0.0,36.3816
CA-2014-166716,FUR-CH-10004495,421.372,2,0.3,-6.0196
CA-2017-113873,FUR-BO-10003441,205.9992,3,0.32,-27.2646
CA-2016-125017,FUR-FU-10000723,132.224,4,0.2,-18.1808
US-2015-163279,FUR-FU-10000747,91.96,2,0.0,15.6332
CA-2017-117632,FUR-TA-10001520,285.48,5,0.2,-10.7055
CA-2017-161067,FUR-CH-10004626,90.801,1,0.1,14.1246
CA-2017-161067,FUR-CH-10004860,181.764,2,0.1,-8.0784
CA-2016-122063,FUR-TA-10004575,581.96,2,0.0,104.7528
CA-2016-122063,FUR-CH-10004754,29.98,1,0.0,8.0946
CA-2016-142895,FUR-CH-10002961,363.92,5,0.2,0.0
CA-2015-134992,FUR-FU-10002554,47.98,2,0.0,11.0354
CA-2015-126725,FUR-FU-10002813,80.96,4,0.0,29.1456
CA-2015-126725,FUR-CH-10001708,225.568,2,0.2,2.8196
CA-2015-126725,FUR-FU-10001591,36.6,3,0.0,15.372
CA-2015-121783,FUR-FU-10004351,29.22,3,0.0,12.8568
CA-2015-112214,FUR-FU-10002364,14.76,5,0.6,-11.439
US-2017-153255,FUR-BO-10004218,239.666,2,0.15,14.098
CA-2015-108119,FUR-TA-10002530,301.96,2,0.0,45.294
US-2014-117968,FUR-CH-10002335,1133.35,5,0.0,294.671
CA-2016-152247,FUR-CH-10001215,1603.136,4,0.2,100.196
CA-2016-128223,FUR-TA-10001771,1293.488,7,0.2,80.843
CA-2016-154235,FUR-FU-10004006,127.95,3,0.0,21.7515
CA-2016-133935,FUR-CH-10001215,801.568,2,0.2,50.098
CA-2016-133935,FUR-CH-10002880,885.528,9,0.2,-99.6219
CA-2016-136301,FUR-FU-10004712,28.28,2,0.0,7.3528
CA-2016-167682,FUR-FU-10003799,71.12,4,0.0,22.0472
CA-2016-159639,FUR-FU-10001889,31.56,3,0.0,10.4148
US-2016-113985,FUR-FU-10003026,14.52,3,0.0,5.6628
US-2015-126977,FUR-CH-10001973,199.764,2,0.1,8.8784
US-2015-126977,FUR-BO-10004834,4228.704,6,0.2,158.5764
US-2015-126977,FUR-BO-10002213,2003.92,5,0.2,-25.049
CA-2016-130288,FUR-TA-10002958,313.176,2,0.4,-120.0508
US-2014-118997,FUR-TA-10001086,1215.92,8,0.0,316.1392
CA-2014-114314,FUR-FU-10002107,8.92,4,0.0,3.9248
US-2017-169551,FUR-BO-10001519,87.21,3,0.5,-45.3492
CA-2016-103107,FUR-FU-10000221,25.4,5,0.0,8.636
CA-2014-104178,FUR-FU-10000771,6.28,1,0.0,2.6376
CA-2014-155796,FUR-FU-10000409,23.968,2,0.2,7.7896
CA-2014-155796,FUR-BO-10002545,521.96,4,0.5,-250.5408
CA-2016-127138,FUR-CH-10003746,770.352,3,0.2,77.0352
CA-2017-150602,FUR-FU-10003142,21.12,4,0.0,6.5472
CA-2014-141726,FUR-FU-10003577,43.02,3,0.0,15.4872
CA-2017-115105,FUR-BO-10001811,240.784,1,0.2,30.098
CA-2014-117765,FUR-TA-10001039,429.9,5,0.0,111.774
CA-2014-117765,FUR-CH-10004698,161.96,2,0.0,45.3488
CA-2016-163776,FUR-FU-10001185,185.58,6,0.0,76.0878
CA-2016-163776,FUR-BO-10003546,504.9,5,0.0,126.225
US-2017-163300,FUR-CH-10003396,184.752,3,0.2,-20.7846
CA-2016-162187,FUR-CH-10003298,458.43,5,0.3,-137.529
CA-2016-162187,FUR-TA-10003008,328.59,3,0.4,-147.8655
US-2014-112991,FUR-CH-10001708,338.352,3,0.2,4.2294
CA-2014-124079,FUR-FU-10002553,87.96,3,0.2,7.6965
CA-2017-107244,FUR-FU-10002597,19.76,4,0.0,8.2992
CA-2015-100657,FUR-CH-10003535,109.764,2,0.1,8.5372
CA-2017-129028,FUR-FU-10004006,127.95,3,0.0,21.7515
CA-2014-102652,FUR-FU-10000747,91.96,2,0.0,15.6332
CA-2014-102652,FUR-FU-10001918,33.11,7,0.0,12.9129
US-2017-152492,FUR-CH-10000155,239.24,1,0.2,23.924
CA-2016-101168,FUR-FU-10003142,21.12,4,0.0,6.5472
CA-2015-130253,FUR-FU-10002963,15.24,3,0.0,5.1816
CA-2016-131205,FUR-FU-10003347,42.6,3,0.0,16.614
CA-2016-117912,FUR-FU-10002088,14.368,2,0.2,3.9512
CA-2017-145702,FUR-CH-10001482,314.352,3,0.2,-35.3646
CA-2015-113215,FUR-FU-10002937,238.152,3,0.2,89.307
CA-2016-154662,FUR-TA-10001771,692.94,3,0.0,173.235
CA-2016-124016,FUR-FU-10004963,28.0,4,0.2,7.7
CA-2017-166695,FUR-CH-10000225,518.272,8,0.2,-97.176
CA-2017-166695,FUR-FU-10002191,6.98,1,0.0,3.3504
CA-2016-151561,FUR-FU-10004864,191.82,3,0.0,61.3824
US-2014-165589,FUR-FU-10002396,25.16,5,0.6,-11.322
CA-2015-114048,FUR-FU-10004351,29.22,3,0.0,12.8568
CA-2017-100111,FUR-CH-10003846,272.646,3,0.1,18.1764
CA-2017-100111,FUR-CH-10003061,80.991,1,0.1,8.0991
CA-2017-100111,FUR-CH-10004086,2888.127,11,0.1,609.7157
CA-2017-100111,FUR-CH-10001215,2254.41,5,0.1,375.735
US-2017-132381,FUR-TA-10002356,314.532,2,0.4,-83.8752
CA-2016-124590,FUR-CH-10004495,1474.802,7,0.3,-21.0686
CA-2016-124590,FUR-CH-10000454,1537.074,9,0.3,0.0
CA-2016-124590,FUR-CH-10003746,449.372,2,0.3,-12.8392
CA-2017-143378,FUR-FU-10004864,409.216,8,0.2,61.3824
CA-2017-143378,FUR-BO-10001972,72.588,2,0.7,-128.2388
CA-2016-124100,FUR-CH-10003817,327.996,6,0.1,54.666
CA-2014-163447,FUR-CH-10004477,767.214,14,0.1,161.9674
CA-2016-148096,FUR-TA-10004152,161.28,2,0.2,12.096
CA-2014-131247,FUR-BO-10001337,205.666,2,0.15,-12.098
CA-2017-101322,FUR-CH-10003968,340.704,6,0.2,-34.0704
US-2016-106600,FUR-BO-10001608,354.9,5,0.0,88.725
CA-2014-111871,FUR-BO-10004218,1198.33,10,0.15,70.49
CA-2017-151484,FUR-FU-10001876,51.968,2,0.2,10.3936
CA-2017-151484,FUR-FU-10004671,42.408,3,0.2,9.5418
CA-2014-103989,FUR-FU-10003981,4.992,3,0.2,1.3728
CA-2014-103989,FUR-FU-10002508,20.016,3,0.2,5.5044
CA-2015-158421,FUR-CH-10000309,1690.04,4,0.0,422.51
CA-2016-143609,FUR-CH-10004218,403.92,5,0.2,25.245
CA-2016-157259,FUR-FU-10003192,799.56,9,0.0,207.8856
CA-2016-118332,FUR-CH-10001708,563.92,5,0.2,7.049
CA-2017-145660,FUR-FU-10002885,7.712,2,0.2,1.7352
CA-2016-133697,FUR-CH-10002372,56.686,1,0.3,-14.5764
CA-2017-119809,FUR-FU-10001475,65.94,3,0.0,22.4196
CA-2015-161711,FUR-FU-10000087,68.16,3,0.0,27.9456
CA-2017-140627,FUR-FU-10000087,72.704,4,0.2,19.0848
CA-2015-133445,FUR-BO-10003660,66.294,1,0.7,-103.8606
CA-2015-133445,FUR-CH-10000422,291.168,4,0.2,-14.5584
US-2017-142188,FUR-CH-10003199,177.568,2,0.2,8.8784
CA-2015-134075,FUR-FU-10004597,166.5,3,0.0,21.645
CA-2017-141572,FUR-FU-10001185,247.44,8,0.0,101.4504
CA-2015-112305,FUR-FU-10002364,22.14,3,0.0,6.4206
CA-2017-121580,FUR-FU-10003981,6.24,3,0.0,2.6208
CA-2015-151624,FUR-FU-10001731,21.36,8,0.0,8.1168
CA-2017-102379,FUR-CH-10004983,1159.056,9,0.2,43.4646
US-2016-139087,FUR-FU-10001847,12.42,3,0.0,4.4712
US-2016-139087,FUR-FU-10004164,24.75,5,0.0,10.89
CA-2015-116484,FUR-FU-10002874,63.824,2,0.2,9.5736
CA-2016-100944,FUR-CH-10000988,563.24,5,0.2,56.324
CA-2016-125080,FUR-TA-10003238,661.176,2,0.4,-231.4116
CA-2014-100090,FUR-TA-10003715,502.488,3,0.2,-87.9354
US-2015-139675,FUR-CH-10004063,915.136,4,0.2,102.9528
US-2015-139675,FUR-FU-10001979,327.76,8,0.0,91.7728
CA-2017-143756,FUR-CH-10001854,701.96,2,0.0,168.4704
CA-2017-107314,FUR-FU-10003489,25.83,3,0.0,9.5571
CA-2016-163328,FUR-CH-10003298,104.784,1,0.2,-14.4078
CA-2016-163328,FUR-CH-10000229,650.352,3,0.2,-97.5528
CA-2014-112837,FUR-FU-10004006,127.95,3,0.0,21.7515
CA-2014-167927,FUR-FU-10002918,272.94,3,0.0,30.0234
CA-2014-167927,FUR-FU-10002268,14.73,3,0.0,4.8609
CA-2016-165995,FUR-FU-10000672,47.04,4,0.0,15.9936
CA-2017-143112,FUR-CH-10002880,221.382,2,0.1,2.4598
CA-2017-161557,FUR-FU-10004622,108.4,5,0.6,-105.69
CA-2016-103919,FUR-FU-10001756,38.08,5,0.6,-29.512
CA-2016-113425,FUR-BO-10002598,113.568,2,0.2,12.7764
CA-2017-143035,FUR-FU-10001934,83.92,4,0.0,21.8192
CA-2014-107811,FUR-CH-10001394,561.584,2,0.2,70.198
US-2016-116442,FUR-FU-10002364,14.76,2,0.0,4.2804
CA-2016-127236,FUR-BO-10004015,299.975,5,0.5,-167.986
CA-2016-129126,FUR-FU-10002937,396.92,4,0.0,198.46
CA-2017-125472,FUR-BO-10000330,241.96,2,0.0,33.8744
CA-2017-125472,FUR-FU-10001731,8.01,3,0.0,3.0438
CA-2017-154074,FUR-CH-10002331,569.568,2,0.2,7.1196
CA-2017-161774,FUR-CH-10003981,899.43,5,0.3,-12.849
CA-2016-140130,FUR-CH-10002084,368.97,3,0.0,81.1734
CA-2015-149650,FUR-CH-10003956,454.272,8,0.2,-73.8192
CA-2014-165764,FUR-TA-10001768,945.036,6,0.4,-299.2614
CA-2014-165764,FUR-FU-10001468,410.352,3,0.2,-51.294
US-2017-116897,FUR-FU-10004963,35.0,4,0.0,14.7
US-2017-113992,FUR-TA-10000577,974.988,4,0.3,-97.4988
CA-2014-166891,FUR-CH-10003298,589.41,5,0.1,-6.549
CA-2016-101161,FUR-FU-10003535,82.26,3,0.0,33.7266
US-2017-119816,FUR-FU-10004848,103.5,5,0.6,-77.625
CA-2017-161102,FUR-FU-10003142,36.96,7,0.0,11.4576
US-2017-133361,FUR-CH-10003298,261.96,2,0.0,23.5764
US-2016-155404,FUR-FU-10004586,13.28,2,0.0,6.3744
CA-2016-163804,FUR-FU-10004864,72.42,6,0.0,23.8986
CA-2014-149524,FUR-BO-10003433,61.96,4,0.5,-53.2856
CA-2017-140872,FUR-BO-10002824,241.568,2,0.2,0.0
CA-2017-113908,FUR-TA-10001932,384.768,2,0.4,-115.4304
CA-2014-149594,FUR-FU-10000222,103.936,4,0.2,16.8896
CA-2016-113845,FUR-BO-10004695,289.568,2,0.2,10.8588
CA-2015-103135,FUR-FU-10001487,20.94,3,0.0,6.0726
US-2016-128909,FUR-FU-10004071,332.832,4,0.2,-24.9624
US-2017-116652,FUR-CH-10002961,218.352,3,0.2,0.0
US-2017-116652,FUR-FU-10001488,529.9,5,0.0,105.98
CA-2017-138289,FUR-CH-10004626,302.67,3,0.0,72.6408
CA-2014-128209,FUR-BO-10002213,4007.84,10,0.2,-50.098
CA-2014-169684,FUR-TA-10003008,328.59,3,0.4,-147.8655
CA-2015-109862,FUR-CH-10002439,291.1,5,0.0,75.686
US-2017-107888,FUR-FU-10003394,139.92,2,0.0,23.7864
CA-2014-113880,FUR-CH-10000863,634.116,6,0.3,-172.1172
US-2015-164966,FUR-CH-10002304,155.88,6,0.0,38.97
CA-2015-126739,FUR-CH-10000422,327.564,4,0.1,21.8376
CA-2015-166947,FUR-CH-10004997,1522.638,9,0.1,169.182
CA-2014-166086,FUR-TA-10003469,194.25,2,0.3,-38.85
CA-2014-166086,FUR-CH-10004675,872.32,4,0.0,244.2496
CA-2014-100678,FUR-CH-10002602,317.058,3,0.3,-18.1176
CA-2017-123085,FUR-CH-10003968,170.352,3,0.2,-17.0352
CA-2016-169887,FUR-FU-10003095,101.94,3,0.0,30.582
CA-2017-104731,FUR-FU-10003274,8.8,5,0.0,3.872
CA-2017-104731,FUR-BO-10003441,302.94,3,0.0,69.6762
CA-2014-154095,FUR-FU-10003849,60.72,3,0.0,23.6808
CA-2014-154095,FUR-CH-10004754,239.84,8,0.0,64.7568
CA-2016-148852,FUR-CH-10004860,484.704,6,0.2,-84.8232
CA-2015-107678,FUR-CH-10001891,191.96,2,0.0,51.8292
CA-2015-107678,FUR-FU-10003394,209.88,3,0.0,35.6796
CA-2016-123512,FUR-BO-10004218,239.666,2,0.15,14.098
US-2017-167402,FUR-BO-10001608,212.94,3,0.0,53.235
CA-2014-130449,FUR-FU-10001487,41.88,6,0.0,12.1452
CA-2015-141250,FUR-TA-10002855,102.438,1,0.3,-13.1706
CA-2015-141250,FUR-CH-10004875,199.304,4,0.3,-8.5416
CA-2016-105081,FUR-CH-10000847,698.352,3,0.2,52.3764
CA-2016-105081,FUR-TA-10001307,1747.25,5,0.0,629.01
CA-2014-108609,FUR-TA-10003954,1421.664,8,0.4,-734.5264
US-2016-127334,FUR-TA-10003473,564.195,3,0.5,-304.6653
US-2017-124779,FUR-FU-10001095,21.184,2,0.6,-11.6512
US-2017-124779,FUR-CH-10003535,213.43,5,0.3,-39.637
CA-2017-135937,FUR-FU-10002253,68.704,2,0.2,16.3172
CA-2017-135937,FUR-TA-10001039,386.91,9,0.5,-185.7168
CA-2017-162173,FUR-TA-10001520,356.85,5,0.0,60.6645
CA-2017-122175,FUR-FU-10000719,42.85,5,0.0,15.426
CA-2015-135510,FUR-FU-10000820,67.96,4,0.0,12.2328
CA-2014-150329,FUR-FU-10003724,46.872,7,0.2,3.5154
CA-2014-109134,FUR-FU-10000320,20.04,6,0.0,8.8176
US-2015-129637,FUR-FU-10000965,41.552,2,0.6,-19.7372
CA-2017-145429,FUR-CH-10000988,225.296,2,0.2,22.5296
CA-2015-153535,FUR-FU-10001986,163.136,4,0.2,20.392
CA-2015-123141,FUR-CH-10004287,883.84,4,0.2,99.432
CA-2015-123141,FUR-CH-10001891,230.352,3,0.2,20.1558
CA-2017-107629,FUR-FU-10002298,266.352,6,0.6,-292.9872
CA-2017-107629,FUR-FU-10004091,56.328,3,0.6,-26.7558
CA-2016-134789,FUR-FU-10003268,159.92,4,0.0,31.984
CA-2016-165827,FUR-FU-10001889,50.496,6,0.2,8.2056
CA-2015-156734,FUR-CH-10002965,643.136,4,0.2,56.2744
CA-2014-144029,FUR-CH-10003981,359.772,2,0.3,-5.1396
US-2017-101784,FUR-CH-10001146,122.136,3,0.2,-13.7403
CA-2016-154767,FUR-CH-10003535,121.96,2,0.0,20.7332
CA-2017-124205,FUR-FU-10002445,47.4,5,0.0,18.96
CA-2017-124205,FUR-CH-10003606,512.96,4,0.0,143.6288
CA-2016-162943,FUR-CH-10001708,253.764,2,0.1,31.0156
CA-2017-100615,FUR-CH-10002602,317.058,3,0.3,-18.1176
CA-2017-100615,FUR-FU-10002456,14.56,5,0.6,-6.188
US-2016-147711,FUR-BO-10003159,344.94,3,0.0,31.0446
US-2016-147711,FUR-FU-10002364,14.76,2,0.0,4.2804
CA-2017-121293,FUR-FU-10000732,20.096,4,0.2,3.0144
CA-2017-121293,FUR-TA-10001771,138.588,1,0.4,-34.647
CA-2015-118843,FUR-FU-10003975,129.93,3,0.0,12.993
CA-2016-162348,FUR-FU-10003731,9.98,1,0.0,2.7944
CA-2015-145394,FUR-FU-10001215,34.504,2,0.6,-15.5268
CA-2015-168809,FUR-FU-10001473,20.104,2,0.6,-16.5858
CA-2015-168809,FUR-FU-10002240,7.88,5,0.6,-3.94
CA-2016-109827,FUR-TA-10002607,35.445,1,0.5,-24.1026
CA-2016-109827,FUR-CH-10004754,47.968,2,0.2,4.1972
CA-2015-128125,FUR-FU-10001085,22.38,3,0.6,-7.833
CA-2017-156237,FUR-CH-10002372,113.372,2,0.3,-29.1528
CA-2017-156237,FUR-FU-10001057,127.936,8,0.2,4.7976
CA-2014-144414,FUR-FU-10003981,6.24,3,0.0,2.6208
CA-2017-163860,FUR-FU-10004586,7.968,3,0.6,-2.3904
CA-2017-163860,FUR-CH-10004698,113.372,2,0.3,-3.2392
CA-2017-163860,FUR-FU-10001935,2.96,2,0.6,-1.406
CA-2015-154291,FUR-TA-10002041,358.58,2,0.0,39.4438
CA-2016-153101,FUR-TA-10003008,146.04,1,0.2,-12.7785
CA-2017-142643,FUR-FU-10000087,22.72,1,0.0,9.3152
CA-2016-123946,FUR-CH-10002073,1059.12,4,0.0,307.1448
CA-2014-147543,FUR-CH-10000155,478.48,2,0.2,47.848
CA-2014-101462,FUR-FU-10000409,59.92,4,0.0,27.5632
US-2016-100461,FUR-BO-10002545,1565.88,6,0.0,407.1288
CA-2017-128965,FUR-CH-10003774,218.352,3,0.2,-19.1058
US-2016-126452,FUR-TA-10003569,2887.056,9,0.2,180.441
US-2016-121013,FUR-TA-10003238,1652.94,3,0.0,314.0586
US-2015-123918,FUR-FU-10004952,131.376,6,0.6,-95.2476
CA-2015-137113,FUR-CH-10001215,2003.92,5,0.2,125.245
CA-2015-137113,FUR-TA-10001705,1913.4,9,0.0,401.814
CA-2015-120677,FUR-CH-10002320,2567.84,8,0.0,770.352
CA-2017-164756,FUR-FU-10002963,20.32,4,0.0,6.9088
US-2015-165512,FUR-CH-10002880,602.651,7,0.3,-163.5767
US-2017-135503,FUR-FU-10002364,14.76,2,0.0,4.2804
US-2017-115301,FUR-BO-10004709,115.96,2,0.0,25.5112
CA-2014-124247,FUR-CH-10001854,1403.92,5,0.2,70.196
CA-2015-137925,FUR-BO-10001608,681.408,12,0.2,42.588
CA-2014-164182,FUR-FU-10001057,31.984,2,0.2,1.1994
CA-2016-129847,FUR-FU-10000277,84.272,2,0.6,-75.8448
CA-2016-106243,FUR-BO-10003034,523.92,5,0.2,-26.196
CA-2015-130365,FUR-CH-10003535,128.058,3,0.3,-23.7822
CA-2017-143021,FUR-TA-10001676,79.974,3,0.4,-29.3238
CA-2016-157588,FUR-FU-10004848,51.75,1,0.0,15.525
CA-2016-163937,FUR-FU-10000010,24.85,5,0.0,7.7035
CA-2015-112144,FUR-FU-10004306,621.76,4,0.2,46.632
CA-2015-109386,FUR-FU-10000308,186.54,3,0.0,41.0388
CA-2015-104871,FUR-CH-10003298,366.744,4,0.3,-110.0232
CA-2014-133158,FUR-FU-10000723,289.24,7,0.0,26.0316
CA-2015-141740,FUR-CH-10001545,205.164,2,0.1,13.6776
CA-2014-119466,FUR-FU-10001546,8.544,2,0.6,-7.476
CA-2015-154823,FUR-CH-10003379,598.458,3,0.3,-42.747
CA-2015-154823,FUR-FU-10000193,25.984,1,0.2,-3.8976
CA-2017-141201,FUR-BO-10001519,148.257,3,0.15,15.6978
CA-2014-124737,FUR-FU-10003274,4.224,3,0.2,1.2672
CA-2016-145548,FUR-CH-10003774,245.646,3,0.1,8.1882
CA-2017-119494,FUR-CH-10004675,523.392,3,0.2,52.3392
CA-2017-103443,FUR-FU-10000308,124.36,2,0.0,27.3592
US-2017-165358,FUR-CH-10002647,198.744,4,0.3,-14.196
CA-2014-150581,FUR-TA-10003748,99.592,1,0.2,2.4898
CA-2016-165330,FUR-CH-10003774,363.92,5,0.2,-31.843
CA-2016-165330,FUR-TA-10004619,892.136,7,0.2,111.517
CA-2016-106950,FUR-TA-10001768,472.518,3,0.4,-149.6307
CA-2017-128944,FUR-CH-10000785,760.116,6,0.3,-43.4352
CA-2017-128944,FUR-FU-10004909,38.784,3,0.2,7.272
US-2016-102239,FUR-TA-10003392,1685.88,6,0.0,320.3172
CA-2017-166926,FUR-BO-10002598,141.96,2,0.0,41.1684
CA-2015-128013,FUR-FU-10000320,10.02,3,0.0,4.4088
US-2016-117541,FUR-FU-10000550,19.92,4,0.0,6.5736
CA-2017-141439,FUR-TA-10001039,257.94,3,0.0,67.0644
CA-2017-141439,FUR-FU-10001473,27.46,2,0.0,9.8856
CA-2017-141439,FUR-CH-10004287,828.6,3,0.0,240.294
CA-2015-163965,FUR-BO-10001337,290.352,3,0.2,-36.294
CA-2017-128783,FUR-FU-10003623,135.3,5,0.0,37.884
CA-2014-122217,FUR-FU-10002045,111.15,5,0.0,48.906
US-2017-141558,FUR-TA-10004086,154.764,3,0.4,-46.4292
CA-2017-100412,FUR-CH-10002647,141.96,2,0.0,35.49
CA-2017-142909,FUR-TA-10003008,182.55,2,0.5,-135.087
US-2015-136749,FUR-FU-10000747,275.88,6,0.0,46.8996
CA-2014-117464,FUR-CH-10000155,717.72,3,0.2,71.772
CA-2014-117464,FUR-TA-10004767,170.352,3,0.2,19.1646
US-2017-168613,FUR-CH-10002372,145.764,2,0.1,3.2392
CA-2017-128853,FUR-CH-10004218,908.82,9,0.0,227.205
CA-2017-133102,FUR-CH-10002017,74.592,4,0.3,-2.1312
CA-2017-133102,FUR-FU-10003247,16.784,2,0.6,-22.2388
CA-2016-164399,FUR-TA-10003392,674.352,3,0.2,-8.4294
CA-2016-147683,FUR-FU-10004848,19.54,2,0.0,7.2298
CA-2016-104276,FUR-TA-10001039,331.023,7,0.45,-114.3534
CA-2016-120369,FUR-FU-10003806,756.8,5,0.0,75.68
CA-2014-118276,FUR-FU-10002111,8.736,3,0.6,-4.8048
CA-2017-137414,FUR-FU-10001424,17.46,2,0.0,5.9364
CA-2016-109953,FUR-FU-10000073,30.8,4,0.0,10.164
CA-2016-137337,FUR-FU-10003347,113.6,8,0.0,44.304
CA-2016-101651,FUR-FU-10000771,43.96,7,0.0,18.4632
CA-2017-136651,FUR-FU-10002445,66.36,7,0.0,26.544
CA-2017-136651,FUR-FU-10004864,24.14,2,0.0,7.9662
CA-2017-118892,FUR-CH-10002024,4416.174,9,0.3,-630.882
US-2014-127978,FUR-BO-10001972,302.45,5,0.5,-199.617
CA-2016-152730,FUR-FU-10001037,47.4,5,0.0,21.33
US-2014-143721,FUR-CH-10001973,155.372,2,0.3,-35.5136
CA-2016-133368,FUR-FU-10003374,315.776,8,0.2,31.5776
CA-2016-123337,FUR-BO-10001918,273.666,2,0.15,-12.8784
CA-2015-144519,FUR-FU-10000794,63.98,7,0.0,21.7532
CA-2017-169439,FUR-FU-10000723,66.112,2,0.2,-9.0904
CA-2016-149965,FUR-FU-10004270,57.69,3,0.0,23.6529
CA-2016-113656,FUR-FU-10000719,59.99,7,0.0,21.5964
CA-2015-148964,FUR-FU-10003849,20.24,1,0.0,7.8936
CA-2014-163468,FUR-TA-10002533,292.1,4,0.5,-175.26
CA-2014-163468,FUR-FU-10001546,8.544,2,0.6,-7.476
CA-2014-163468,FUR-BO-10003546,424.116,6,0.3,-30.294
US-2017-117450,FUR-CH-10003817,97.184,2,0.2,6.074
CA-2014-137274,FUR-TA-10001889,890.841,3,0.3,-152.7156
CA-2016-144092,FUR-CH-10004875,113.888,2,0.2,9.9652
CA-2016-132066,FUR-TA-10001539,142.182,1,0.4,-37.9152
CA-2017-100097,FUR-FU-10003623,135.3,5,0.0,37.884
US-2017-126053,FUR-FU-10001934,41.96,2,0.0,10.9096
US-2014-131275,FUR-FU-10004597,111.0,2,0.0,14.43
CA-2016-149349,FUR-FU-10001037,22.752,6,0.6,-8.532
CA-2015-125563,FUR-FU-10001290,67.36,2,0.2,10.104
CA-2015-125563,FUR-FU-10000087,54.528,3,0.2,14.3136
CA-2015-113152,FUR-BO-10002613,449.568,2,0.2,56.196
CA-2014-163412,FUR-CH-10004875,192.186,3,0.1,36.3018
CA-2014-116190,FUR-CH-10000553,67.88,2,0.0,18.3276
CA-2014-116190,FUR-FU-10000719,25.71,3,0.0,9.2556
CA-2017-168389,FUR-TA-10004289,721.875,6,0.45,-420.0
CA-2017-168389,FUR-CH-10000225,64.784,1,0.2,-12.147
CA-2016-114748,FUR-FU-10001488,169.568,2,0.2,0.0
US-2014-115189,FUR-TA-10004575,523.764,3,0.4,-192.0468
CA-2016-163594,FUR-CH-10000225,194.352,3,0.2,-36.441
CA-2016-127243,FUR-CH-10002647,347.802,7,0.3,-24.843
CA-2016-105732,FUR-FU-10003664,1336.44,14,0.0,387.5676
CA-2017-108035,FUR-CH-10000454,390.368,2,0.2,48.796
CA-2017-108035,FUR-FU-10004017,101.52,5,0.2,19.035
CA-2016-110975,FUR-TA-10002958,313.176,2,0.4,-120.0508
CA-2016-110975,FUR-CH-10003746,866.646,3,0.1,173.3292
CA-2016-110009,FUR-FU-10003039,43.13,1,0.0,14.6642
CA-2015-100146,FUR-BO-10004015,509.9575,5,0.15,41.9965
CA-2015-100146,FUR-FU-10001979,122.91,3,0.0,34.4148
CA-2015-100146,FUR-CH-10003833,97.568,2,0.2,-6.098
CA-2015-100146,FUR-CH-10004495,722.352,3,0.2,81.2646
CA-2016-129728,FUR-FU-10003247,167.84,8,0.0,11.7488
CA-2014-121769,FUR-TA-10004442,172.11,1,0.4,-94.6605
CA-2017-121125,FUR-FU-10000820,13.592,1,0.2,-0.3398
US-2016-114013,FUR-CH-10004287,386.68,2,0.3,-5.524
CA-2017-135069,FUR-FU-10003878,36.672,3,0.2,6.4176
CA-2016-101693,FUR-CH-10001146,85.246,2,0.3,-6.089
CA-2016-101693,FUR-FU-10003919,32.712,2,0.6,-26.1696
CA-2015-145457,FUR-FU-10003832,46.9,5,0.0,13.132
US-2017-163657,FUR-TA-10004607,236.528,2,0.2,-2.9566
CA-2017-127474,FUR-FU-10004597,22.2,1,0.6,-26.085
CA-2017-115448,FUR-FU-10004090,88.92,5,0.2,14.4495
CA-2017-105669,FUR-CH-10003774,318.43,5,0.3,-77.333
CA-2015-137974,FUR-FU-10001468,1196.86,7,0.0,119.686
CA-2015-137974,FUR-BO-10001519,523.26,9,0.0,125.5824
CA-2017-148985,FUR-FU-10001424,34.92,4,0.0,11.8728
CA-2014-138100,FUR-FU-10002456,14.56,2,0.0,6.2608
CA-2014-167199,FUR-CH-10004063,2573.82,9,0.0,746.4078
CA-2014-129938,FUR-CH-10003774,445.802,7,0.3,-108.2662
US-2015-134558,FUR-TA-10003473,1053.164,4,0.3,-105.3164
CA-2015-108672,FUR-FU-10003799,106.68,6,0.0,33.0708
US-2017-160836,FUR-TA-10002855,512.19,5,0.3,-65.853
CA-2017-121048,FUR-FU-10003601,276.69,3,0.0,49.8042
CA-2017-121048,FUR-FU-10002960,18.84,3,0.0,7.9128
US-2017-161935,FUR-FU-10002937,396.92,5,0.2,148.845
CA-2016-162383,FUR-CH-10004477,85.246,2,0.3,-1.2178
CA-2014-125731,FUR-CH-10003973,1487.04,5,0.2,148.704
US-2017-106145,FUR-FU-10003829,9.24,3,0.0,2.9568
CA-2016-107146,FUR-FU-10002298,266.352,3,0.2,-13.3176
CA-2016-107146,FUR-CH-10004853,483.136,4,0.2,54.3528
US-2017-134642,FUR-CH-10002880,196.784,2,0.2,-22.1382
US-2017-134642,FUR-BO-10004709,231.92,5,0.2,5.798
CA-2017-103415,FUR-FU-10000820,13.592,2,0.6,-14.2716
US-2017-112347,FUR-BO-10003546,242.352,8,0.7,-363.528
US-2017-112347,FUR-FU-10001488,508.704,6,0.2,0.0
US-2017-112347,FUR-CH-10002335,906.68,5,0.2,68.001
CA-2016-136595,FUR-FU-10004671,21.204,3,0.6,-11.6622
CA-2014-114181,FUR-BO-10004467,349.965,7,0.5,-216.9783
US-2014-137155,FUR-FU-10003142,31.68,6,0.0,9.8208
